GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US250250821003,250250821003,"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",1040,172,354,158,178,109,14,22,0,12,0,12,14,22,0,12,164,108,22,34,0,12,22,34,0,12,0,12,142,100,0,12,142,100,0,12,0,12,176,119,14,23,0,12,0,12,0,12,14,23,162,118,0,12,9,15,40,63,113,101,686,174,245,105,38,40,0,12,0,12,30,38,8,15,207,98,48,55,0,12,0,12,25,37,23,40,159,83,9,16,42,60,93,63,15,18,441,159,250,134,0,12,64,61,149,116,37,36,191,100,17,19,47,62,94,73,33,34
1500000US250250901001,250250901001,"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",698,89,355,83,151,71,9,14,0,12,9,14,0,12,0,12,142,69,14,21,14,21,0,12,0,12,0,12,128,67,0,12,87,62,41,39,0,12,204,73,40,40,11,17,0,12,7,10,22,35,164,61,0,12,24,28,80,48,60,41,343,87,183,73,32,26,8,14,5,10,0,12,19,20,151,70,36,39,0,12,36,39,0,12,0,12,115,59,16,26,78,51,21,15,0,12,160,62,118,59,0,12,42,41,49,39,27,32,42,29,0,12,0,12,17,19,25,23
1500000US250250901002,250250901002,"Block Group 2, Census Tract 901, Suffolk County, Massachusetts",294,76,58,46,15,18,0,12,0,12,0,12,0,12,0,12,15,18,6,11,6,11,0,12,0,12,0,12,9,14,0,12,9,14,0,12,0,12,43,42,21,33,0,12,0,12,21,33,0,12,22,25,13,21,0,12,9,14,0,12,236,74,182,74,62,33,0,12,18,28,38,27,6,9,120,66,57,54,0,12,0,12,57,54,0,12,63,47,4,9,35,37,8,13,16,24,54,49,35,44,0,12,26,41,0,12,9,15,19,21,0,12,0,12,0,12,19,21
1500000US250250901003,250250901003,"Block Group 3, Census Tract 901, Suffolk County, Massachusetts",326,80,64,41,46,42,0,12,0,12,0,12,0,12,0,12,46,42,19,27,0,12,19,27,0,12,0,12,27,32,0,12,19,30,8,12,0,12,18,22,18,22,0,12,0,12,7,11,11,18,0,12,0,12,0,12,0,12,0,12,262,73,140,72,17,19,0,12,9,14,8,13,0,12,123,75,0,12,0,12,0,12,0,12,0,12,123,75,0,12,61,56,39,41,23,27,122,61,7,12,0,12,0,12,7,12,0,12,115,61,0,12,73,52,0,12,42,41
1500000US250250901004,250250901004,"Block Group 4, Census Tract 901, Suffolk County, Massachusetts",305,91,101,57,86,52,0,12,0,12,0,12,0,12,0,12,86,52,0,12,0,12,0,12,0,12,0,12,86,52,0,12,76,49,10,16,0,12,15,23,0,12,0,12,0,12,0,12,0,12,15,23,15,23,0,12,0,12,0,12,204,80,170,68,74,45,0,12,28,30,36,34,10,16,96,56,23,31,18,29,0,12,5,8,0,12,73,47,0,12,8,13,57,43,8,12,34,37,20,30,0,12,0,12,20,30,0,12,14,20,0,12,14,20,0,12,0,12
1500000US250250901005,250250901005,"Block Group 5, Census Tract 901, Suffolk County, Massachusetts",184,69,66,44,41,34,0,12,0,12,0,12,0,12,0,12,41,34,0,12,0,12,0,12,0,12,0,12,41,34,0,12,25,30,16,26,0,12,25,29,16,25,0,12,16,25,0,12,0,12,9,15,0,12,0,12,9,15,0,12,118,60,84,56,16,20,0,12,9,17,7,11,0,12,68,49,45,41,0,12,36,39,0,12,9,16,23,29,0,12,5,9,0,12,18,28,34,31,23,27,0,12,0,12,23,27,0,12,11,16,0,12,0,12,0,12,11,16
1500000US250250902001,250250902001,"Block Group 1, Census Tract 902, Suffolk County, Massachusetts",213,61,79,46,54,38,0,12,0,12,0,12,0,12,0,12,54,38,14,21,0,12,0,12,14,21,0,12,40,33,0,12,19,18,0,12,21,32,25,24,0,12,0,12,0,12,0,12,0,12,25,24,0,12,0,12,21,23,4,6,134,41,105,39,22,20,0,12,22,20,0,12,0,12,83,40,10,17,0,12,0,12,10,17,0,12,73,35,4,6,21,19,26,24,22,23,29,22,23,22,0,12,23,22,0,12,0,12,6,10,0,12,0,12,6,10,0,12
1500000US250250902002,250250902002,"Block Group 2, Census Tract 902, Suffolk County, Massachusetts",311,63,132,51,47,31,4,8,0,12,4,8,0,12,0,12,43,30,28,31,10,16,0,12,18,27,0,12,15,20,0,12,11,19,4,6,0,12,85,42,30,28,0,12,11,19,3,10,16,18,55,36,0,12,5,8,40,35,10,15,179,62,147,59,78,53,0,12,52,40,26,35,0,12,69,40,25,22,16,18,9,14,0,12,0,12,44,32,0,12,22,24,22,22,0,12,32,24,9,14,0,12,0,12,0,12,9,14,23,20,8,12,4,6,0,12,11,18
1500000US250250902003,250250902003,"Block Group 3, Census Tract 902, Suffolk County, Massachusetts",290,67,81,40,81,40,0,12,0,12,0,12,0,12,0,12,81,40,0,12,0,12,0,12,0,12,0,12,81,40,8,13,70,39,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,209,63,153,47,71,42,0,12,45,38,26,21,0,12,82,34,30,29,0,12,30,29,0,12,0,12,52,32,0,12,0,12,44,31,8,11,56,43,46,41,0,12,23,26,0,12,23,34,10,13,0,12,0,12,10,13,0,12
1500000US250250903001,250250903001,"Block Group 1, Census Tract 903, Suffolk County, Massachusetts",298,100,95,60,37,33,11,17,0,12,11,17,0,12,0,12,26,28,0,12,0,12,0,12,0,12,0,12,26,28,0,12,11,18,15,18,0,12,58,50,34,39,0,12,0,12,34,39,0,12,24,37,0,12,0,12,24,37,0,12,203,90,203,90,15,26,0,12,0,12,0,12,15,26,188,91,42,45,0,12,0,12,42,45,0,12,146,83,20,32,56,61,60,50,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250903002,250250903002,"Block Group 2, Census Tract 903, Suffolk County, Massachusetts",661,114,301,94,175,73,0,12,0,12,0,12,0,12,0,12,175,73,23,34,0,12,23,34,0,12,0,12,152,65,0,12,103,60,39,31,10,16,126,65,71,62,0,12,13,21,58,57,0,12,55,48,0,12,14,22,41,39,0,12,360,100,245,101,78,52,0,12,21,35,29,36,28,34,167,80,12,18,0,12,12,18,0,12,0,12,155,80,0,12,86,75,50,36,19,25,115,67,40,45,0,12,0,12,40,45,0,12,75,55,0,12,28,42,27,30,20,23
1500000US250250903003,250250903003,"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",305,91,91,56,91,56,0,12,0,12,0,12,0,12,0,12,91,56,0,12,0,12,0,12,0,12,0,12,91,56,38,29,24,38,29,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,214,85,155,86,9,17,0,12,0,12,9,17,0,12,146,83,50,47,0,12,0,12,14,20,36,43,96,69,13,22,30,50,23,37,30,35,59,53,15,22,0,12,0,12,15,22,0,12,44,48,0,12,22,33,22,33,0,12
1500000US250250904001,250250904001,"Block Group 1, Census Tract 904, Suffolk County, Massachusetts",243,75,81,73,35,43,0,12,0,12,0,12,0,12,0,12,35,43,0,12,0,12,0,12,0,12,0,12,35,43,0,12,23,37,12,21,0,12,46,57,31,51,0,12,0,12,31,51,0,12,15,26,0,12,0,12,0,12,15,26,162,65,151,63,70,53,0,12,27,41,22,26,21,34,81,52,19,26,0,12,0,12,19,26,0,12,62,45,0,12,0,12,40,30,22,36,11,14,0,12,0,12,0,12,0,12,0,12,11,14,0,12,0,12,4,8,7,11
1500000US250250904002,250250904002,"Block Group 2, Census Tract 904, Suffolk County, Massachusetts",528,101,251,98,179,92,0,12,0,12,0,12,0,12,0,12,179,92,0,12,0,12,0,12,0,12,0,12,179,92,0,12,135,89,40,45,4,9,72,50,16,25,16,25,0,12,0,12,0,12,56,44,0,12,0,12,24,39,32,22,277,81,212,74,39,36,0,12,16,17,23,32,0,12,173,72,0,12,0,12,0,12,0,12,0,12,173,72,0,12,79,68,50,43,44,29,65,44,7,12,0,12,0,12,0,12,7,12,58,42,0,12,17,28,8,13,33,26
1500000US250250904003,250250904003,"Block Group 3, Census Tract 904, Suffolk County, Massachusetts",179,63,49,40,41,39,17,23,0,12,0,12,17,23,0,12,24,31,0,12,0,12,0,12,0,12,0,12,24,31,0,12,24,31,0,12,0,12,8,14,8,14,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,130,54,113,51,57,33,0,12,23,28,34,34,0,12,56,45,9,15,0,12,0,12,9,15,0,12,47,43,16,26,10,19,21,34,0,12,17,19,8,13,0,12,0,12,0,12,8,13,9,14,0,12,0,12,0,12,9,14
1500000US250250904004,250250904004,"Block Group 4, Census Tract 904, Suffolk County, Massachusetts",274,78,26,22,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,9,14,17,18,0,12,0,12,0,12,0,12,0,12,17,18,0,12,0,12,17,18,0,12,248,81,192,74,96,67,0,12,0,12,96,67,0,12,96,54,16,27,16,27,0,12,0,12,0,12,80,51,0,12,0,12,58,55,22,29,56,51,6,10,0,12,0,12,0,12,6,10,50,49,0,12,27,32,23,37,0,12
1500000US250250906001,250250906001,"Block Group 1, Census Tract 906, Suffolk County, Massachusetts",333,60,59,33,37,30,5,8,0,12,0,12,0,12,5,8,32,30,6,11,0,12,0,12,6,11,0,12,26,28,0,12,23,28,0,12,3,5,22,20,0,12,0,12,0,12,0,12,0,12,22,20,0,12,0,12,9,14,13,17,274,62,205,60,88,40,0,12,13,15,70,38,5,8,117,51,0,12,0,12,0,12,0,12,0,12,117,51,6,9,64,41,43,32,4,6,69,38,25,24,0,12,0,12,15,21,10,11,44,28,0,12,16,21,28,23,0,12
1500000US250250906002,250250906002,"Block Group 2, Census Tract 906, Suffolk County, Massachusetts",404,58,100,43,69,40,29,26,0,12,26,25,3,6,0,12,40,30,7,11,0,12,0,12,7,11,0,12,33,28,0,12,30,28,3,6,0,12,31,27,12,17,0,12,0,12,12,17,0,12,19,19,0,12,0,12,11,15,8,13,304,66,225,60,84,44,0,12,34,25,29,26,21,18,141,51,22,23,0,12,10,16,12,17,0,12,119,46,0,12,88,42,26,24,5,7,79,46,63,42,0,12,19,28,27,24,17,16,16,14,0,12,6,8,10,11,0,12
1500000US250250907001,250250907001,"Block Group 1, Census Tract 907, Suffolk County, Massachusetts",507,111,183,91,86,62,37,50,0,12,37,50,0,12,0,12,49,46,15,20,0,12,15,20,0,12,0,12,34,50,0,12,34,50,0,12,0,12,97,72,64,61,0,12,27,42,12,21,25,39,33,38,11,17,0,12,22,35,0,12,324,99,158,70,132,68,0,12,70,61,52,35,10,16,26,23,0,12,0,12,0,12,0,12,0,12,26,23,0,12,10,16,8,12,8,13,166,72,109,65,10,16,69,54,30,36,0,12,57,46,15,25,7,11,27,29,8,14
1500000US250250907002,250250907002,"Block Group 2, Census Tract 907, Suffolk County, Massachusetts",520,106,98,68,19,31,19,31,0,12,0,12,0,12,19,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,60,41,46,0,12,0,12,41,46,0,12,38,39,0,12,7,11,31,37,0,12,422,103,137,64,93,55,0,12,33,32,55,44,5,9,44,33,32,31,0,12,0,12,22,27,10,15,12,14,0,12,0,12,12,14,0,12,285,90,206,89,12,20,126,73,53,51,15,23,79,47,0,12,37,27,35,37,7,11
1500000US250250907003,250250907003,"Block Group 3, Census Tract 907, Suffolk County, Massachusetts",536,93,153,77,38,46,38,46,0,12,38,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,115,60,59,44,13,19,0,12,7,11,39,37,56,51,0,12,0,12,0,12,56,51,383,99,157,71,142,68,7,14,56,44,59,47,20,25,15,18,0,12,0,12,0,12,0,12,0,12,15,18,0,12,0,12,15,18,0,12,226,85,189,84,12,19,55,38,122,72,0,12,37,25,0,12,6,11,31,22,0,12
1500000US250250907004,250250907004,"Block Group 4, Census Tract 907, Suffolk County, Massachusetts",259,84,51,47,32,35,15,23,0,12,0,12,15,23,0,12,17,28,0,12,0,12,0,12,0,12,0,12,17,28,17,28,0,12,0,12,0,12,19,26,0,12,0,12,0,12,0,12,0,12,19,26,19,26,0,12,0,12,0,12,208,72,83,45,83,45,0,12,37,34,7,11,39,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,63,67,55,20,29,38,44,0,12,9,13,58,41,17,27,9,15,17,20,15,24
1500000US250250909011,250250909011,"Block Group 1, Census Tract 909.01, Suffolk County, Massachusetts",645,92,277,71,135,68,0,12,0,12,0,12,0,12,0,12,135,68,2,14,0,12,0,12,2,14,0,12,133,66,9,15,98,59,26,29,0,12,142,46,60,33,53,32,7,11,0,12,0,12,82,40,44,25,7,12,22,29,9,14,368,82,287,71,133,64,0,12,107,55,26,26,0,12,154,59,33,35,0,12,33,35,0,12,0,12,121,49,0,12,84,58,11,18,26,31,81,43,25,34,0,12,25,34,0,12,0,12,56,39,4,6,32,29,16,24,4,8
1500000US250250909012,250250909012,"Block Group 2, Census Tract 909.01, Suffolk County, Massachusetts",792,108,357,70,70,41,46,36,12,17,29,31,5,8,0,12,24,23,9,12,9,12,0,12,0,12,0,12,15,20,0,12,0,12,0,12,15,20,287,68,118,51,57,28,61,41,0,12,0,12,169,57,107,45,15,23,32,31,15,16,435,113,140,65,102,48,0,12,99,49,0,12,3,6,38,37,0,12,0,12,0,12,0,12,0,12,38,37,0,12,19,27,15,24,4,7,295,93,160,70,36,25,85,57,20,31,19,24,135,66,15,14,88,56,32,37,0,12
1500000US250250910011,250250910011,"Block Group 1, Census Tract 910.01, Suffolk County, Massachusetts",266,76,11,13,4,8,0,12,0,12,0,12,0,12,0,12,4,8,0,12,0,12,0,12,0,12,0,12,4,8,0,12,0,12,4,8,0,12,7,10,7,10,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,255,78,197,63,158,80,0,12,116,80,34,29,8,12,39,50,0,12,0,12,0,12,0,12,0,12,39,50,0,12,33,49,6,10,0,12,58,46,33,42,0,12,24,39,0,12,9,14,25,24,0,12,20,23,5,10,0,12
1500000US250250910012,250250910012,"Block Group 2, Census Tract 910.01, Suffolk County, Massachusetts",402,93,135,76,36,42,9,14,0,12,0,12,0,12,9,14,27,40,0,12,0,12,0,12,0,12,0,12,27,40,0,12,0,12,0,12,27,40,99,62,24,38,0,12,24,38,0,12,0,12,75,52,0,12,0,12,53,53,22,15,267,94,121,71,77,55,0,12,57,51,14,20,6,11,44,48,31,45,0,12,31,45,0,12,0,12,13,16,0,12,8,15,5,9,0,12,146,74,89,58,0,12,6,10,58,54,25,25,57,50,0,12,23,37,0,12,34,35
1500000US250250910013,250250910013,"Block Group 3, Census Tract 910.01, Suffolk County, Massachusetts",270,69,24,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,26,8,15,0,12,8,15,0,12,0,12,16,19,0,12,0,12,0,12,16,19,246,72,110,63,77,38,0,12,14,16,47,31,16,17,33,51,33,51,0,12,33,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,136,57,67,47,0,12,53,44,0,12,14,15,69,39,4,6,23,22,31,32,11,12
1500000US250250910014,250250910014,"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",422,75,22,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,26,22,26,0,12,11,18,11,17,0,12,0,12,0,12,0,12,0,12,0,12,400,79,113,53,98,49,0,12,58,45,21,19,19,24,15,20,0,12,0,12,0,12,0,12,0,12,15,20,0,12,0,12,15,20,0,12,287,83,133,80,0,12,90,72,43,39,0,12,154,67,0,12,79,64,69,45,6,10
1500000US250250911001,250250911001,"Block Group 1, Census Tract 911, Suffolk County, Massachusetts",536,110,73,60,69,59,31,40,0,12,26,39,0,12,5,8,38,47,8,13,8,13,0,12,0,12,0,12,30,44,0,12,30,44,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,4,6,4,6,0,12,0,12,0,12,463,111,267,98,248,94,0,12,151,85,68,42,29,30,19,23,8,14,0,12,0,12,8,14,0,12,11,17,0,12,0,12,11,17,0,12,196,71,150,66,22,25,97,60,18,20,13,15,46,28,15,16,10,16,9,14,12,14
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",379,97,65,62,54,61,0,12,0,12,0,12,0,12,0,12,54,61,0,12,0,12,0,12,0,12,0,12,54,61,0,12,27,46,27,42,0,12,11,12,7,10,7,10,0,12,0,12,0,12,4,6,4,6,0,12,0,12,0,12,314,87,110,61,71,42,0,12,10,15,57,43,4,7,39,47,0,12,0,12,0,12,0,12,0,12,39,47,0,12,27,42,12,18,0,12,204,73,100,67,17,22,28,32,46,53,9,14,104,49,18,18,48,28,24,38,14,15
1500000US250250911003,250250911003,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",306,87,37,30,21,23,21,23,0,12,0,12,12,17,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,19,12,18,0,12,0,12,12,18,0,12,4,7,4,7,0,12,0,12,0,12,269,84,202,86,162,83,0,12,117,76,31,30,14,16,40,36,15,22,0,12,15,22,0,12,0,12,25,30,0,12,25,30,0,12,0,12,67,38,30,26,0,12,12,18,10,15,8,11,37,29,0,12,19,22,9,15,9,13
1500000US250250911004,250250911004,"Block Group 4, Census Tract 911, Suffolk County, Massachusetts",245,69,57,47,50,48,13,19,0,12,0,12,13,19,0,12,37,43,0,12,0,12,0,12,0,12,0,12,37,43,0,12,16,27,21,35,0,12,7,11,0,12,0,12,0,12,0,12,0,12,7,11,0,12,7,11,0,12,0,12,188,56,114,50,93,50,0,12,41,32,48,39,4,6,21,22,0,12,0,12,0,12,0,12,0,12,21,22,0,12,8,14,0,12,13,20,74,43,60,39,0,12,60,39,0,12,0,12,14,17,0,12,6,11,0,12,8,13
1500000US250250911005,250250911005,"Block Group 5, Census Tract 911, Suffolk County, Massachusetts",349,89,89,70,60,61,0,12,0,12,0,12,0,12,0,12,60,61,0,12,0,12,0,12,0,12,0,12,60,61,0,12,29,45,31,43,0,12,29,32,12,20,0,12,0,12,12,20,0,12,17,27,0,12,17,27,0,12,0,12,260,70,140,63,102,58,0,12,82,62,9,15,11,13,38,35,14,20,0,12,14,20,0,12,0,12,24,29,0,12,0,12,18,28,6,10,120,62,60,38,14,22,18,20,19,21,9,14,60,54,25,34,8,13,27,40,0,12
1500000US250250912001,250250912001,"Block Group 1, Census Tract 912, Suffolk County, Massachusetts",417,95,58,52,16,25,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,16,25,0,12,16,25,0,12,0,12,42,51,0,12,0,12,0,12,0,12,0,12,42,51,0,12,0,12,30,48,12,15,359,81,218,70,162,61,0,12,84,50,71,55,7,11,56,43,9,17,0,12,9,17,0,12,0,12,47,40,0,12,38,37,0,12,9,21,141,71,55,44,0,12,18,21,37,39,0,12,86,62,0,12,57,51,0,12,29,35
1500000US250250912002,250250912002,"Block Group 2, Census Tract 912, Suffolk County, Massachusetts",488,111,117,75,108,74,0,12,0,12,0,12,0,12,0,12,108,74,0,12,0,12,0,12,0,12,0,12,108,74,7,12,85,69,16,25,0,12,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,9,14,0,12,0,12,371,105,181,67,67,35,0,12,30,31,37,22,0,12,114,65,16,18,0,12,9,14,7,12,0,12,98,59,0,12,19,23,79,58,0,12,190,89,136,76,23,36,39,45,66,57,8,12,54,45,0,12,36,40,10,15,8,13
1500000US250250912003,250250912003,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",270,78,70,51,64,50,0,12,0,12,0,12,0,12,0,12,64,50,9,15,9,15,0,12,0,12,0,12,55,48,0,12,55,48,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,6,9,0,12,200,65,96,44,69,33,0,12,15,18,14,26,40,30,27,31,0,12,0,12,0,12,0,12,0,12,27,31,0,12,0,12,16,27,11,18,104,58,91,56,0,12,34,31,41,38,16,27,13,16,0,12,9,14,0,12,4,8
1500000US250250913001,250250913001,"Block Group 1, Census Tract 913, Suffolk County, Massachusetts",468,70,125,60,76,50,0,12,0,12,0,12,0,12,0,12,76,50,22,33,0,12,22,33,0,12,0,12,54,40,0,12,32,33,22,19,0,12,49,37,14,15,14,15,0,12,0,12,0,12,35,35,10,16,0,12,7,11,18,29,343,74,206,70,135,63,0,12,64,46,24,24,47,35,71,37,31,33,0,12,0,12,31,33,0,12,40,27,7,12,20,17,13,16,0,12,137,56,77,47,9,14,53,40,0,12,15,24,60,33,0,12,10,10,33,26,17,15
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",343,67,86,40,58,34,5,8,0,12,0,12,5,8,0,12,53,36,0,12,0,12,0,12,0,12,0,12,53,36,0,12,44,31,9,16,0,12,28,26,21,23,0,12,14,21,7,10,0,12,7,11,0,12,0,12,7,11,0,12,257,59,197,57,80,37,0,12,28,23,41,24,11,14,117,52,8,9,4,8,0,12,0,12,4,7,109,51,5,7,52,41,29,24,23,26,60,33,27,22,0,12,14,17,0,12,13,14,33,27,0,12,10,15,13,16,10,15
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",577,75,183,56,95,48,14,17,0,12,0,12,14,17,0,12,81,45,14,15,0,12,6,9,8,12,0,12,67,41,0,12,52,36,6,8,9,10,88,37,51,32,0,12,27,30,6,9,18,22,37,25,0,12,0,12,32,23,5,8,394,71,259,56,72,32,0,12,10,15,49,24,13,12,187,52,51,36,0,12,5,8,46,36,0,12,136,52,8,14,10,10,82,43,36,28,135,49,73,46,13,20,0,12,54,40,6,9,62,26,0,12,5,7,37,24,20,16
1500000US250250914002,250250914002,"Block Group 2, Census Tract 914, Suffolk County, Massachusetts",337,64,70,36,47,27,5,8,0,12,0,12,5,8,0,12,42,26,5,7,5,7,0,12,0,12,0,12,37,24,9,15,28,21,0,12,0,12,23,25,0,12,0,12,0,12,0,12,0,12,23,25,0,12,0,12,0,12,23,25,267,61,191,51,81,44,0,12,18,23,58,33,5,8,110,39,18,16,0,12,13,17,0,12,5,8,92,41,0,12,31,25,51,30,10,13,76,40,56,37,0,12,25,30,31,20,0,12,20,18,0,12,0,12,5,9,15,16
1500000US250250915001,250250915001,"Block Group 1, Census Tract 915, Suffolk County, Massachusetts",705,97,188,87,83,59,23,26,0,12,0,12,23,26,0,12,60,53,0,12,0,12,0,12,0,12,0,12,60,53,0,12,43,49,17,20,0,12,105,60,39,44,0,12,39,44,0,12,0,12,66,46,0,12,26,30,8,14,32,31,517,111,342,95,166,68,0,12,76,47,79,40,11,18,176,77,69,51,0,12,44,42,14,22,11,16,107,56,3,5,10,15,94,54,0,12,175,73,89,56,4,7,46,39,39,37,0,12,86,57,4,7,56,48,26,32,0,12
1500000US250250915002,250250915002,"Block Group 2, Census Tract 915, Suffolk County, Massachusetts",627,105,121,64,89,58,56,55,0,12,0,12,56,55,0,12,33,29,0,12,0,12,0,12,0,12,0,12,33,29,13,21,0,12,8,12,12,18,32,36,32,36,13,21,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,506,113,380,109,155,69,0,12,67,42,55,48,33,40,225,88,24,26,12,19,0,12,12,18,0,12,201,83,10,17,86,56,57,50,48,41,126,62,40,37,0,12,0,12,32,34,8,13,86,54,6,11,10,15,45,43,25,28
1500000US250250915003,250250915003,"Block Group 3, Census Tract 915, Suffolk County, Massachusetts",311,63,78,42,45,33,0,12,0,12,0,12,0,12,0,12,45,33,10,15,0,12,0,12,10,15,0,12,35,35,6,9,0,12,29,34,0,12,33,27,0,12,0,12,0,12,0,12,0,12,33,27,4,6,0,12,0,12,29,27,233,70,169,74,56,47,0,12,0,12,52,47,4,7,113,60,10,12,10,12,0,12,0,12,0,12,103,58,0,12,61,40,42,40,0,12,64,42,25,27,0,12,9,14,0,12,16,23,39,33,0,12,25,22,14,24,0,12
1500000US250250916001,250250916001,"Block Group 1, Census Tract 916, Suffolk County, Massachusetts",512,104,125,96,60,64,0,12,0,12,0,12,0,12,0,12,60,64,0,12,0,12,0,12,0,12,0,12,60,64,0,12,28,44,29,35,3,25,65,69,7,12,0,12,0,12,7,12,0,12,58,67,0,12,0,12,58,67,0,12,387,105,313,95,139,67,0,12,34,45,83,47,22,27,174,87,27,24,0,12,16,20,11,17,0,12,147,88,0,12,124,84,23,34,0,12,74,46,47,40,0,12,25,29,19,25,3,8,27,27,0,12,8,16,19,21,0,12
1500000US250250916002,250250916002,"Block Group 2, Census Tract 916, Suffolk County, Massachusetts",356,95,68,48,40,40,21,26,0,12,0,12,0,12,21,26,19,31,0,12,0,12,0,12,0,12,0,12,19,31,0,12,19,31,0,12,0,12,28,36,28,36,0,12,0,12,28,36,0,12,0,12,0,12,0,12,0,12,0,12,288,90,231,94,99,54,0,12,5,8,87,52,7,12,132,79,63,64,37,49,26,42,0,12,0,12,69,48,0,12,61,47,8,14,0,12,57,49,57,49,0,12,44,48,10,18,3,6,0,12,0,12,0,12,0,12,0,12
1500000US250250916003,250250916003,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",211,69,103,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,58,80,55,0,12,33,48,37,40,10,18,23,27,0,12,0,12,16,25,7,11,108,53,93,53,46,36,0,12,12,22,11,19,23,23,47,42,4,9,0,12,0,12,4,9,0,12,43,42,0,12,43,42,0,12,0,12,15,17,9,15,0,12,0,12,9,15,0,12,6,9,0,12,0,12,0,12,6,9
