GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US250250602001,250250602001,"Block Group 1, Census Tract 602, Suffolk County, Massachusetts",880,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,23,0,12,54,63,166,128,7,25,6,9,63,40,70,48,310,128,143,52,27,26,10,11
1500000US250250602002,250250602002,"Block Group 2, Census Tract 602, Suffolk County, Massachusetts",1120,201,37,51,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,17,24,0,12,0,12,12,14,12,13,18,27,163,46,0,12,40,34,96,54,35,28,530,186,116,47,37,22,0,12
1500000US250250603011,250250603011,"Block Group 1, Census Tract 603.01, Suffolk County, Massachusetts",1366,307,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,13,14,9,14,104,72,38,41,8,14,396,146,18,21,8,12,72,56,10,16,438,188,185,92,44,29,14,22
1500000US250250603012,250250603012,"Block Group 2, Census Tract 603.01, Suffolk County, Massachusetts",532,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,221,100,0,12,21,23,16,19,24,18,151,135,86,54,7,12,0,12
1500000US250250603013,250250603013,"Block Group 3, Census Tract 603.01, Suffolk County, Massachusetts",882,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,38,0,12,25,42,0,12,23,36,150,65,16,20,0,12,44,51,24,35,424,138,118,43,0,12,11,17
1500000US250250604001,250250604001,"Block Group 1, Census Tract 604, Suffolk County, Massachusetts",876,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,96,144,172,91,35,39,22,36,15,24,17,28,298,129,120,78,85,69,0,12
1500000US250250604002,250250604002,"Block Group 2, Census Tract 604, Suffolk County, Massachusetts",1140,351,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,58,10,16,33,38,37,57,49,57,724,372,179,100,0,12,53,84
1500000US250250604003,250250604003,"Block Group 3, Census Tract 604, Suffolk County, Massachusetts",1066,423,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,218,132,18,30,0,12,104,112,0,12,670,384,11,18,12,22,17,28
1500000US250250604004,250250604004,"Block Group 4, Census Tract 604, Suffolk County, Massachusetts",852,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,79,0,12,47,65,32,39,0,12,120,73,29,39,14,25,98,87,0,12,261,123,146,103,55,91,0,12
1500000US250250604005,250250604005,"Block Group 5, Census Tract 604, Suffolk County, Massachusetts",783,254,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12,14,31,0,12,36,56,7,16,17,21,221,94,7,16,0,12,56,52,38,46,268,196,65,59,28,38,21,26
1500000US250250605011,250250605011,"Block Group 1, Census Tract 605.01, Suffolk County, Massachusetts",643,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,8,12,58,48,9,15,34,25,0,12,47,55,302,106,105,60,24,31,49,67
1500000US250250605012,250250605012,"Block Group 2, Census Tract 605.01, Suffolk County, Massachusetts",717,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,7,12,85,45,38,40,7,11,59,46,44,44,351,115,118,70,0,12,0,12
1500000US250250605013,250250605013,"Block Group 3, Census Tract 605.01, Suffolk County, Massachusetts",737,173,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,12,16,17,18,28,5,8,28,26,0,12,26,23,22,24,25,21,391,185,152,62,27,26,12,18
1500000US250250605014,250250605014,"Block Group 4, Census Tract 605.01, Suffolk County, Massachusetts",623,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,28,15,17,0,12,95,99,9,14,313,148,119,64,31,30,7,10
1500000US250250605015,250250605015,"Block Group 5, Census Tract 605.01, Suffolk County, Massachusetts",531,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,116,72,0,12,0,12,58,47,15,13,184,88,96,41,14,18,23,23
1500000US250250606001,250250606001,"Block Group 1, Census Tract 606, Suffolk County, Massachusetts",2397,215,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,28,43,257,72,29,28,28,23,75,59,75,51,1115,190,515,140,117,83,151,87
1500000US250250607001,250250607001,"Block Group 1, Census Tract 607, Suffolk County, Massachusetts",322,83,0,12,0,12,0,12,0,12,0,12,11,17,11,18,0,12,11,18,4,7,18,22,11,17,0,12,17,19,13,15,122,62,12,18,15,27,34,37,13,17,21,23,9,12,0,12,0,12
1500000US250250607002,250250607002,"Block Group 2, Census Tract 607, Suffolk County, Massachusetts",983,177,15,19,0,12,0,12,0,12,43,49,23,25,0,12,70,106,0,12,5,10,25,26,59,35,22,27,64,39,35,31,409,137,37,26,12,16,98,62,29,28,36,24,0,12,0,12,1,8
1500000US250250608001,250250608001,"Block Group 1, Census Tract 608, Suffolk County, Massachusetts",581,296,11,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,61,91,23,37,87,85,15,24,7,13,16,27,0,12,252,187,94,74,0,12,0,12
1500000US250250608002,250250608002,"Block Group 2, Census Tract 608, Suffolk County, Massachusetts",930,447,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,0,12,14,24,0,12,0,12,205,152,25,37,84,129,90,82,17,30,266,152,176,123,23,35,0,12
1500000US250250608003,250250608003,"Block Group 3, Census Tract 608, Suffolk County, Massachusetts",1201,490,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,57,0,12,22,36,12,20,31,36,78,68,0,12,0,12,31,51,16,24,783,510,183,112,0,12,0,12
1500000US250250608004,250250608004,"Block Group 4, Census Tract 608, Suffolk County, Massachusetts",1679,418,0,12,0,12,0,12,0,12,0,12,88,137,55,88,0,12,58,90,0,12,0,12,0,12,37,61,0,12,18,29,308,158,114,129,67,86,25,41,78,89,517,194,201,133,52,64,61,58
1500000US250250610001,250250610001,"Block Group 1, Census Tract 610, Suffolk County, Massachusetts",1001,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,28,0,12,182,103,15,18,38,42,128,101,20,24,434,130,160,93,0,12,4,8
1500000US250250610002,250250610002,"Block Group 2, Census Tract 610, Suffolk County, Massachusetts",758,157,0,12,0,12,0,12,0,12,0,12,65,64,12,21,0,12,0,12,0,12,38,60,40,61,0,12,32,29,19,23,233,109,69,42,17,22,122,136,35,41,76,53,0,12,0,12,0,12
1500000US250250610003,250250610003,"Block Group 3, Census Tract 610, Suffolk County, Massachusetts",202,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,16,0,12,0,12,0,12,9,17,69,79,0,12,27,16,0,12,0,12,33,21,29,32,29,45,0,12,0,12,0,12
1500000US250250611011,250250611011,"Block Group 1, Census Tract 611.01, Suffolk County, Massachusetts",281,77,22,16,0,12,0,12,0,12,7,10,19,22,0,12,0,12,13,20,0,12,0,12,7,11,20,25,19,27,17,21,42,29,25,27,0,12,46,34,9,13,15,13,20,18,0,12,0,12
1500000US250250611012,250250611012,"Block Group 2, Census Tract 611.01, Suffolk County, Massachusetts",957,120,107,60,0,12,0,12,11,14,18,21,18,18,8,10,45,40,11,18,31,23,54,38,17,15,39,29,20,17,36,29,209,77,94,42,29,21,121,56,40,28,49,34,0,12,0,12,0,12
1500000US250250612001,250250612001,"Block Group 1, Census Tract 612, Suffolk County, Massachusetts",2124,253,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,106,88,0,12,20,23,277,123,77,63,867,188,515,199,133,67,123,64
1500000US250250612002,250250612002,"Block Group 2, Census Tract 612, Suffolk County, Massachusetts",437,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,38,12,19,0,12,11,18,0,12,17,28,0,12,98,61,0,12,0,12,27,41,63,58,144,61,30,28,12,20,0,12
1500000US250250612003,250250612003,"Block Group 3, Census Tract 612, Suffolk County, Massachusetts",515,153,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,115,0,12,0,12,1,3,7,11,213,86,114,63,37,45,0,12
1500000US250250701011,250250701011,"Block Group 1, Census Tract 701.01, Suffolk County, Massachusetts",880,197,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,69,0,12,0,12,30,36,9,14,404,132,279,157,62,57,43,44
1500000US250250701012,250250701012,"Block Group 2, Census Tract 701.01, Suffolk County, Massachusetts",228,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,157,151,34,53,0,12,0,12,18,27,9,18,0,12,10,20,0,12
1500000US250250701013,250250701013,"Block Group 3, Census Tract 701.01, Suffolk County, Massachusetts",630,179,11,18,0,12,0,12,0,12,10,17,0,12,0,12,0,12,12,18,0,12,0,12,12,30,0,12,13,21,0,12,33,37,14,32,32,41,23,34,0,12,265,161,52,44,50,52,103,120
1500000US250250701014,250250701014,"Block Group 4, Census Tract 701.01, Suffolk County, Massachusetts",931,226,13,21,0,12,14,23,0,12,0,12,0,12,12,22,0,12,0,12,0,12,0,12,0,12,18,28,13,20,0,12,0,12,0,12,24,38,0,12,17,27,260,112,293,138,202,105,65,43
1500000US250250701015,250250701015,"Block Group 5, Census Tract 701.01, Suffolk County, Massachusetts",156,62,22,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,37,44,39,0,12,23,28
1500000US250250701016,250250701016,"Block Group 6, Census Tract 701.01, Suffolk County, Massachusetts",298,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,62,51,134,106,48,56,39,45
1500000US250250701017,250250701017,"Block Group 7, Census Tract 701.01, Suffolk County, Massachusetts",580,209,48,44,0,12,0,12,0,12,0,12,0,12,0,12,32,52,29,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,60,0,12,209,157,126,89,69,56,17,27
1500000US250250701018,250250701018,"Block Group 8, Census Tract 701.01, Suffolk County, Massachusetts",204,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,27,7,16,19,30,6,15,0,12,83,78,55,62,0,12,7,17
1500000US250250702001,250250702001,"Block Group 1, Census Tract 702, Suffolk County, Massachusetts",927,343,57,54,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,72,94,9,14,9,14,75,93,0,12,127,125,266,196,12,18,0,12,47,40,0,12,153,92,53,53,13,20,26,30
1500000US250250702002,250250702002,"Block Group 2, Census Tract 702, Suffolk County, Massachusetts",1240,434,114,55,0,12,0,12,0,12,0,12,30,47,0,12,24,37,68,60,0,12,47,75,73,83,9,14,202,284,90,70,246,145,17,26,11,17,76,69,18,30,163,97,11,17,0,12,41,64
1500000US250250702003,250250702003,"Block Group 3, Census Tract 702, Suffolk County, Massachusetts",979,208,147,84,0,12,28,45,0,12,0,12,54,87,0,12,55,59,66,49,0,12,72,63,51,55,52,58,0,12,22,20,154,80,0,12,0,12,75,46,11,17,138,79,37,37,10,15,7,11
1500000US250250703001,250250703001,"Block Group 1, Census Tract 703, Suffolk County, Massachusetts",764,188,0,12,0,12,45,71,0,12,0,12,0,12,0,12,16,25,13,19,0,12,26,29,0,12,0,12,0,12,0,12,27,29,0,12,0,12,29,31,12,20,318,153,119,86,130,80,29,32
1500000US250250703002,250250703002,"Block Group 2, Census Tract 703, Suffolk County, Massachusetts",664,204,11,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,40,0,12,130,74,0,12,0,12,0,12,0,12,270,171,58,54,116,82,51,42
1500000US250250703003,250250703003,"Block Group 3, Census Tract 703, Suffolk County, Massachusetts",1046,256,22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,68,0,12,82,81,0,12,0,12,94,105,72,57,391,197,221,100,89,72,13,21
1500000US250250703004,250250703004,"Block Group 4, Census Tract 703, Suffolk County, Massachusetts",1190,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,92,107,20,33,12,18,13,21,27,35,408,168,445,117,120,80,53,46
1500000US250250704021,250250704021,"Block Group 1, Census Tract 704.02, Suffolk County, Massachusetts",1295,155,124,45,0,12,0,12,17,20,8,12,14,16,6,10,26,17,55,42,31,23,35,22,55,36,10,13,13,18,41,36,440,96,33,22,26,25,71,40,25,19,167,66,62,37,10,10,26,23
1500000US250250705001,250250705001,"Block Group 1, Census Tract 705, Suffolk County, Massachusetts",1908,317,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,10,16,0,12,0,12,0,12,14,23,125,105,0,12,0,12,22,35,111,83,882,276,378,158,201,114,150,113
1500000US250250705002,250250705002,"Block Group 2, Census Tract 705, Suffolk County, Massachusetts",680,279,146,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,34,61,49,0,12,114,184,0,12,32,40,16,24,32,52,54,52,0,12,17,26,17,27,139,159,33,42,0,12,0,12
1500000US250250705003,250250705003,"Block Group 3, Census Tract 705, Suffolk County, Massachusetts",1033,277,39,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,0,12,9,17,30,36,0,12,0,12,53,55,75,103,0,12,43,75,30,40,353,116,233,119,97,87,51,58
1500000US250250705004,250250705004,"Block Group 4, Census Tract 705, Suffolk County, Massachusetts",1163,230,0,12,0,12,0,12,65,87,0,12,17,27,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12,0,12,87,68,55,76,13,22,61,75,30,34,313,137,100,67,264,105,138,84
1500000US250250706001,250250706001,"Block Group 1, Census Tract 706, Suffolk County, Massachusetts",939,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,72,111,2,3,12,16,39,33,0,12,279,83,278,82,223,142,24,23
1500000US250250706002,250250706002,"Block Group 2, Census Tract 706, Suffolk County, Massachusetts",923,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,40,34,0,12,21,23,25,22,0,12,331,93,195,67,166,60,134,73
1500000US250250707001,250250707001,"Block Group 1, Census Tract 707, Suffolk County, Massachusetts",1219,212,0,12,0,12,0,12,0,12,0,12,0,12,30,46,0,12,0,12,9,15,13,22,0,12,0,12,0,12,67,77,84,63,66,56,33,43,237,128,22,28,311,100,204,79,91,65,52,34
1500000US250250707002,250250707002,"Block Group 2, Census Tract 707, Suffolk County, Massachusetts",1036,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,48,33,0,12,72,59,119,97,23,25,245,87,358,152,136,90,23,31
1500000US250250708001,250250708001,"Block Group 1, Census Tract 708, Suffolk County, Massachusetts",1376,336,37,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,0,12,5,11,12,20,0,12,0,12,133,126,29,39,63,71,137,81,112,139,429,218,185,91,95,77,134,104
1500000US250250708002,250250708002,"Block Group 2, Census Tract 708, Suffolk County, Massachusetts",595,171,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,63,0,12,42,57,8,21,0,12,0,12,48,68,169,106,190,101,12,22,77,69
1500000US250250708003,250250708003,"Block Group 3, Census Tract 708, Suffolk County, Massachusetts",665,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,35,56,217,105,181,92,107,56,91,61
1500000US250250709001,250250709001,"Block Group 1, Census Tract 709, Suffolk County, Massachusetts",1623,282,31,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,33,38,24,25,0,12,55,56,0,12,79,42,32,31,57,47,142,60,0,12,579,212,288,88,167,56,123,61
1500000US250250709002,250250709002,"Block Group 2, Census Tract 709, Suffolk County, Massachusetts",673,139,41,54,0,12,0,12,0,12,0,12,11,17,0,12,0,12,45,35,17,24,11,19,21,25,14,23,0,12,17,15,145,83,58,48,37,29,37,44,7,11,84,67,75,52,41,53,12,16
1500000US250250711011,250250711011,"Block Group 1, Census Tract 711.01, Suffolk County, Massachusetts",1436,308,155,143,0,12,0,12,0,12,33,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,39,24,34,32,42,35,44,18,28,110,94,0,12,326,156,348,202,278,179,38,45
1500000US250250711012,250250711012,"Block Group 2, Census Tract 711.01, Suffolk County, Massachusetts",1265,268,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,18,0,12,0,12,2,6,35,38,14,23,16,18,75,72,54,39,32,39,86,77,31,37,319,138,262,106,208,86,124,76
1500000US250250711013,250250711013,"Block Group 3, Census Tract 711.01, Suffolk County, Massachusetts",783,199,0,12,0,12,0,12,0,12,0,12,78,123,0,12,0,12,31,46,0,12,24,32,6,11,5,9,0,12,0,12,66,61,0,12,18,30,112,86,18,29,198,188,181,125,0,12,46,45
1500000US250250712011,250250712011,"Block Group 1, Census Tract 712.01, Suffolk County, Massachusetts",1526,352,75,80,0,12,14,19,0,12,0,12,0,12,12,17,33,43,59,41,14,33,36,34,31,46,36,47,76,72,5,11,87,69,19,25,22,21,144,71,75,59,329,103,244,82,145,60,70,45
1500000US250250712012,250250712012,"Block Group 2, Census Tract 712.01, Suffolk County, Massachusetts",971,204,105,74,0,12,0,12,0,12,0,12,0,12,0,12,32,35,56,65,0,12,0,12,28,25,62,70,2,6,102,67,179,85,65,58,65,81,56,34,24,28,59,52,100,60,20,16,16,21
1500000US250250801001,250250801001,"Block Group 1, Census Tract 801, Suffolk County, Massachusetts",1473,214,73,54,0,12,0,12,0,12,0,12,7,12,21,24,59,45,21,22,4,7,92,58,66,44,78,49,106,46,41,38,303,82,118,53,72,38,182,83,52,46,161,77,17,16,0,12,0,12
1500000US250250801002,250250801002,"Block Group 2, Census Tract 801, Suffolk County, Massachusetts",450,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,26,11,17,17,19,2,5,82,39,31,36,21,30,79,63,9,14,103,59,70,47,0,12,0,12
1500000US250250803001,250250803001,"Block Group 1, Census Tract 803, Suffolk County, Massachusetts",1342,155,19,18,0,12,0,12,0,12,0,12,0,12,7,11,3,6,0,12,2,5,14,17,28,35,47,34,130,89,39,27,289,109,53,41,115,57,156,124,82,47,321,125,21,27,7,13,9,12
1500000US250250804011,250250804011,"Block Group 1, Census Tract 804.01, Suffolk County, Massachusetts",886,193,0,12,0,12,0,12,0,12,8,12,8,12,34,40,0,12,8,13,0,12,19,16,35,37,18,29,20,30,29,27,204,97,58,45,36,34,138,76,63,44,78,53,112,63,8,12,10,14
1500000US250250804012,250250804012,"Block Group 2, Census Tract 804.01, Suffolk County, Massachusetts",1071,161,0,12,0,12,0,12,0,12,0,12,16,26,0,12,15,22,29,31,0,12,28,29,32,36,0,12,90,50,9,18,238,109,14,16,63,48,173,79,100,61,161,72,79,57,12,20,12,20
1500000US250250805001,250250805001,"Block Group 1, Census Tract 805, Suffolk County, Massachusetts",573,136,0,12,0,12,0,12,11,19,0,12,0,12,0,12,0,12,42,47,0,12,15,22,33,49,7,13,29,27,7,14,135,66,8,15,8,12,82,46,58,48,59,49,77,54,0,12,2,8
1500000US250250805002,250250805002,"Block Group 2, Census Tract 805, Suffolk County, Massachusetts",1261,192,21,22,0,12,0,12,12,21,0,12,0,12,1,14,10,13,12,18,4,9,100,67,27,28,75,61,40,46,65,48,371,161,120,82,61,42,88,61,82,47,151,116,21,25,0,12,0,12
1500000US250250806011,250250806011,"Block Group 1, Census Tract 806.01, Suffolk County, Massachusetts",454,145,11,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,23,3,6,11,11,5,8,0,12,23,29,0,12,69,75,4,7,11,15,77,55,39,28,144,101,32,30,0,12,7,9
1500000US250250806012,250250806012,"Block Group 2, Census Tract 806.01, Suffolk County, Massachusetts",382,95,32,26,0,12,0,12,0,12,0,12,0,12,0,12,20,29,4,6,0,12,17,15,23,22,21,24,39,40,6,9,121,68,23,21,33,29,43,31,0,12,0,12,0,12,0,12,0,12
1500000US250250806013,250250806013,"Block Group 3, Census Tract 806.01, Suffolk County, Massachusetts",341,107,1,3,0,12,0,12,0,12,0,12,0,12,0,12,20,24,14,21,11,12,4,9,1,3,4,7,20,27,0,12,44,36,30,32,16,16,37,29,14,11,118,76,4,8,3,6,0,12
1500000US250250808011,250250808011,"Block Group 1, Census Tract 808.01, Suffolk County, Massachusetts",472,121,12,13,0,12,6,9,0,12,0,12,8,12,22,30,0,12,7,11,0,12,4,6,38,44,11,11,6,10,34,31,119,57,42,32,3,7,95,79,29,28,27,30,9,16,0,12,0,12
1500000US250250808012,250250808012,"Block Group 2, Census Tract 808.01, Suffolk County, Massachusetts",863,173,38,30,0,12,0,12,0,12,3,6,16,21,0,12,28,42,9,13,0,12,13,22,11,12,17,22,22,26,20,28,203,84,59,39,111,79,123,78,69,44,59,40,46,41,0,12,16,15
1500000US250250809001,250250809001,"Block Group 1, Census Tract 809, Suffolk County, Massachusetts",859,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,37,0,12,51,56,0,12,29,29,70,39,17,13,315,139,135,66,67,50,150,81
1500000US250250809002,250250809002,"Block Group 2, Census Tract 809, Suffolk County, Massachusetts",592,208,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,33,0,12,0,12,0,12,2,4,24,36,0,12,56,45,54,52,13,21,68,70,39,33,202,148,67,38,28,28,10,16
1500000US250250809003,250250809003,"Block Group 3, Census Tract 809, Suffolk County, Massachusetts",364,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,99,94,0,12,25,39,0,12,40,39,124,75,34,46,24,27,9,14
1500000US250250810011,250250810011,"Block Group 1, Census Tract 810.01, Suffolk County, Massachusetts",341,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,5,9,14,23,130,86,0,12,0,12,26,31,4,9,39,38,18,28,42,40,55,33
1500000US250250810012,250250810012,"Block Group 2, Census Tract 810.01, Suffolk County, Massachusetts",1577,202,69,68,0,12,0,12,0,12,15,24,12,27,32,35,16,25,73,64,92,81,63,65,0,12,71,64,0,12,54,41,337,144,23,34,0,12,223,98,24,32,305,157,120,68,32,36,16,26
1500000US250250810013,250250810013,"Block Group 3, Census Tract 810.01, Suffolk County, Massachusetts",412,259,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,0,12,16,25,0,12,124,108,136,116,101,99,19,30
1500000US250250810014,250250810014,"Block Group 4, Census Tract 810.01, Suffolk County, Massachusetts",329,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,35,39,0,12,49,62,36,41,0,12,35,38,39,63,68,50,39,42,0,12,15,24
1500000US250250811001,250250811001,"Block Group 1, Census Tract 811, Suffolk County, Massachusetts",740,176,0,12,0,12,0,12,0,12,0,12,5,12,10,18,11,25,23,28,0,12,17,35,0,12,5,11,12,18,0,12,90,44,27,32,24,24,88,67,39,42,226,85,23,20,33,30,107,67
1500000US250250811002,250250811002,"Block Group 2, Census Tract 811, Suffolk County, Massachusetts",1332,289,37,36,0,12,0,12,0,12,0,12,7,13,0,12,0,12,15,23,20,24,0,12,8,20,26,27,14,22,5,11,240,93,14,24,29,31,126,117,41,46,288,100,286,156,112,90,64,61
1500000US250250811003,250250811003,"Block Group 3, Census Tract 811, Suffolk County, Massachusetts",744,163,11,17,0,12,0,12,0,12,0,12,0,12,11,18,12,17,0,12,6,13,19,23,0,12,33,18,12,18,0,12,66,47,14,19,17,22,53,26,11,19,227,101,161,69,18,24,73,50
1500000US250250812001,250250812001,"Block Group 1, Census Tract 812, Suffolk County, Massachusetts",1023,141,58,30,0,12,0,12,0,12,8,12,19,19,0,12,0,12,24,29,11,17,32,40,42,40,60,59,8,13,86,51,270,105,100,62,26,32,72,43,60,52,73,49,36,30,10,15,28,26
1500000US250250812002,250250812002,"Block Group 2, Census Tract 812, Suffolk County, Massachusetts",930,214,16,13,0,12,0,12,0,12,16,24,0,12,0,12,0,12,25,35,0,12,0,12,27,35,0,12,0,12,0,12,166,163,9,15,26,32,146,80,24,31,212,93,227,93,28,27,8,12
1500000US250250813001,250250813001,"Block Group 1, Census Tract 813, Suffolk County, Massachusetts",1164,366,82,78,0,12,0,12,50,80,26,45,0,12,0,12,76,86,4,9,38,38,39,58,89,83,13,21,0,12,49,58,255,164,71,82,15,23,141,98,87,97,95,95,34,40,0,12,0,12
1500000US250250813002,250250813002,"Block Group 2, Census Tract 813, Suffolk County, Massachusetts",1344,413,86,99,31,40,0,12,0,12,63,60,0,12,10,22,0,12,50,73,11,18,5,12,65,78,16,29,87,97,18,24,282,156,36,56,116,89,194,279,27,42,187,238,60,70,0,12,0,12
1500000US250250813003,250250813003,"Block Group 3, Census Tract 813, Suffolk County, Massachusetts",943,337,0,12,0,12,0,12,0,12,0,12,0,12,31,48,19,32,0,12,73,89,91,94,61,55,33,50,91,93,0,12,164,124,48,76,24,35,86,98,31,36,140,128,33,42,0,12,18,31
1500000US250250814001,250250814001,"Block Group 1, Census Tract 814, Suffolk County, Massachusetts",644,121,9,15,0,12,0,12,0,12,0,12,0,12,20,24,22,37,10,16,11,17,22,24,0,12,10,16,9,14,7,10,127,61,5,8,39,30,112,55,33,25,157,66,36,32,15,24,0,12
1500000US250250814002,250250814002,"Block Group 2, Census Tract 814, Suffolk County, Massachusetts",394,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,15,23,25,29,10,15,71,60,8,14,33,37,32,27,9,15,83,61,25,23,33,39,40,33
